# This file was written from pixieBinParser2.py and was
# parsed from Proximity_scan_120814_0042.bin. The file has been reformatted.
# It was written on May 18, 2015


# pixieBinParser2.py was written by Anders Priest.


Time		E0	E1	E2	E3	E4	E5	E6	E7	

950857157516	122.0	225.0	436.0	102.0	75.0	44.0	7.0	1.0	
950858369933	105.0	506.0	828.0	189.0	112.0	221.0	772.0	1161.0	
950859275301	22.0	50.0	24.0	46.0	2.0	15.0	31.0	41.0	
950860213674	9.0	8.0	0.0	16.0	66.0	24.0	-14.0	11.0	
950860913001	0.0	-5.0	27.0	-18.0	130.0	26.0	-8.0	21.0	
950864491000	-17.0	11.0	28.0	17.0	166.0	42.0	-9.0	-8.0	
950865592088	-8.0	-7.0	-16.0	-8.0	61.0	21.0	18.0	45.0	
950866305076	345.0	2227.0	645.0	186.0	77.0	175.0	663.0	1477.0	
950866874211	1136.0	1339.0	347.0	152.0	341.0	148.0	42.0	23.0	
950870066256	-5.0	27.0	44.0	140.0	974.0	996.0	1038.0	1397.0	
950870205973	-2.0	7.0	23.0	26.0	254.0	1959.0	248.0	28.0	
950871682222	-9.0	14.0	0.0	19.0	-12.0	-15.0	-14.0	10.0	
950871640136	742.0	1180.0	288.0	103.0	429.0	98.0	56.0	21.0	
950872742109	3.0	9.0	110.0	883.0	0.0	13.0	4.0	-7.0	
950874212037	6.0	22.0	82.0	396.0	1675.0	510.0	154.0	74.0	
950876182633	8.0	-39.0	-43.0	-39.0	-22.0	1.0	0.0	19.0	
950876834929	55.0	30.0	119.0	775.0	215.0	95.0	72.0	32.0	
950876827390	-11.0	11.0	-5.0	-21.0	9172.0	5847.0	1418.0	432.0	
950878951067	17.0	76.0	78.0	136.0	-12.0	0.0	16.0	11.0	
950880785750	21.0	55.0	123.0	892.0	345.0	122.0	46.0	33.0	
950881305912	1004.0	5699.0	1974.0	539.0	135.0	49.0	13.0	34.0	
950881914663	28.0	206.0	1071.0	966.0	454.0	134.0	45.0	3.0	
950882687727	0.0	7.0	24.0	1.0	-23.0	-1.0	-1.0	-18.0	
950884786914	95.0	40.0	12.0	8.0	161.0	65.0	59.0	18.0	
950886037215	32.0	73.0	289.0	1832.0	199.0	63.0	-1.0	-4.0	
950887325480	-35.0	-14.0	-16.0	-22.0	396.0	1580.0	200.0	48.0	
950887932461	1941.0	243.0	89.0	56.0	33.0	121.0	541.0	1368.0	
950888675395	16.0	1.0	-8.0	31.0	399.0	88.0	13.0	12.0	
950889524401	19.0	40.0	121.0	857.0	465.0	88.0	26.0	21.0	
950890816253	38.0	66.0	-1.0	33.0	683.0	564.0	464.0	356.0	
950891946934	291.0	411.0	132.0	44.0	441.0	430.0	108.0	12.0	
950892713715	267.0	194.0	943.0	534.0	1504.0	351.0	69.0	48.0	
950892998275	-14.0	6.0	25.0	-2.0	201.0	174.0	152.0	128.0	
950894176002	6.0	43.0	112.0	850.0	10.0	2.0	19.0	2.0	
950896172614	241.0	629.0	102.0	42.0	47.0	102.0	70.0	89.0	
950898796548	67.0	189.0	585.0	90.0	78.0	-235.0	-5.0	-15.0	
950898784424	-37.0	10.0	66.0	660.0	227.0	-211.0	34.0	36.0	
950899432428	-9.0	-18.0	2.0	23.0	35.0	-199.0	0.0	12.0	
950899539258	270.0	840.0	142.0	50.0	3.0	-232.0	269.0	856.0	
950899921571	4.0	-10.0	83.0	834.0	82.0	-210.0	66.0	138.0	
950900695608	1145.0	193.0	62.0	43.0	90.0	139.0	438.0	1720.0	
950900789908	-13.0	-32.0	-27.0	-34.0	496.0	2751.0	1871.0	1322.0	
950901486834	-23.0	5.0	-20.0	-22.0	205.0	317.0	922.0	2510.0	
950901822152	97.0	181.0	614.0	2543.0	25.0	27.0	3.0	16.0	
950902339658	5.0	23.0	26.0	16.0	22.0	169.0	645.0	497.0	
950903231301	26.0	29.0	45.0	272.0	1392.0	405.0	131.0	48.0	
950903435145	9.0	-2.0	-20.0	-4.0	68.0	52.0	2.0	1.0	
950903544236	-31.0	34.0	14.0	-18.0	83.0	520.0	719.0	134.0	
950904430672	45.0	111.0	361.0	1146.0	102.0	30.0	-10.0	-15.0	
950905171610	144.0	199.0	655.0	501.0	109.0	40.0	-40.0	20.0	
950905330567	55.0	13.0	20.0	4.0	304.0	107.0	53.0	17.0	
950907189973	-8.0	17.0	-29.0	-6.0	42.0	117.0	375.0	1561.0	
950908069432	40.0	144.0	549.0	1408.0	19.0	10.0	4.0	13.0	
950908371454	35.0	4.0	78.0	865.0	454.0	1585.0	253.0	44.0	
950910681084	21.0	-27.0	-8.0	-16.0	149.0	41.0	-18.0	8.0	
950912376431	-13.0	3.0	46.0	144.0	173.0	34.0	1.0	18.0	
950912629613	873.0	214.0	67.0	35.0	1888.0	406.0	176.0	43.0	
950913087031	35.0	22.0	90.0	212.0	5.0	-3.0	-11.0	19.0	
950917002874	44.0	0.0	22.0	35.0	109.0	40.0	16.0	-14.0	
950917168822	65.0	53.0	28.0	61.0	204.0	142.0	15.0	35.0	
950918019777	-24.0	30.0	22.0	34.0	1467.0	9238.0	1725.0	455.0	
950919181043	25.0	1.0	-5.0	-7.0	-14.0	109.0	323.0	1258.0	
950920267038	21.0	12.0	24.0	16.0	96.0	52.0	-1.0	-11.0	
950921232860	78.0	83.0	217.0	585.0	18.0	9.0	24.0	20.0	
950921418240	0.0	-3.0	60.0	598.0	497.0	263.0	106.0	77.0	
950921875892	10.0	24.0	20.0	16.0	45.0	62.0	41.0	27.0	
950922012247	254.0	1670.0	398.0	284.0	-73.0	-18.0	-7.0	-49.0	
950922125770	-4.0	-20.0	-10.0	9.0	140.0	106.0	71.0	29.0	
950922714938	-22.0	15.0	70.0	800.0	-30.0	14.0	-28.0	-26.0	
950923818549	655.0	174.0	82.0	30.0	12.0	-10.0	-25.0	-20.0	
950924578688	-22.0	17.0	127.0	867.0	7.0	-11.0	-8.0	-10.0	
950926099622	701.0	4244.0	2194.0	683.0	58.0	212.0	1069.0	1204.0	
950926431597	210.0	368.0	945.0	12784.0	-7.0	1.0	-2.0	-12.0	
950926488525	194.0	3097.0	336.0	168.0	-21.0	9.0	99.0	520.0	
950928524026	8.0	148.0	238.0	267.0	155.0	33.0	14.0	10.0	
950928780917	0.0	2.0	6.0	19.0	125.0	43.0	-9.0	-9.0	
950929784966	-5.0	20.0	13.0	0.0	167.0	589.0	551.0	126.0	
950931111590	22.0	0.0	21.0	0.0	152.0	50.0	16.0	-4.0	
950931416900	15.0	29.0	88.0	828.0	165.0	57.0	40.0	17.0	
950931964614	89.0	119.0	240.0	642.0	77.0	158.0	693.0	400.0	
950932005872	5.0	43.0	111.0	837.0	8.0	-58.0	-3.0	4.0	
950933038428	1088.0	411.0	118.0	60.0	-4.0	49.0	293.0	112.0	
950934626258	-2.0	-33.0	-23.0	-40.0	80.0	239.0	921.0	1748.0	
950935487118	20.0	28.0	31.0	17.0	141.0	27.0	10.0	23.0	
950935714069	113.0	409.0	386.0	93.0	64.0	13.0	-8.0	19.0	
950935912315	1.0	-1.0	34.0	20.0	57.0	123.0	331.0	701.0	
950938409139	-25.0	-1.0	1.0	-4.0	475.0	434.0	389.0	1.0	
950938533588	276.0	127.0	41.0	35.0	1026.0	1332.0	557.0	248.0	
950939089754	30.0	16.0	23.0	-2.0	68.0	69.0	300.0	1041.0	
950939531282	-15.0	30.0	0.0	-18.0	96.0	93.0	182.0	695.0	
950941605461	0.0	-26.0	3.0	14.0	294.0	41.0	8.0	-2.0	
950941566092	5.0	-5.0	5.0	-19.0	102.0	15.0	24.0	-30.0	
950941678421	-10.0	12.0	142.0	456.0	29.0	53.0	112.0	662.0	
950941967278	2.0	10.0	-5.0	13.0	210.0	131.0	79.0	63.0	
950944510221	55.0	38.0	51.0	29.0	4.0	9.0	32.0	8.0	
950945250698	215.0	14.0	42.0	1.0	232.0	65.0	32.0	1.0	
950946642323	-16.0	-30.0	-2.0	-4.0	6301.0	1384.0	481.0	197.0	
950947206403	4.0	17.0	29.0	8.0	1107.0	245.0	65.0	-9.0	
950947255778	14.0	117.0	404.0	804.0	751.0	168.0	16.0	-63.0	
950948112272	-2.0	0.0	-13.0	-7.0	173.0	33.0	-1.0	-8.0	
950948355996	107.0	139.0	103.0	1.0	93.0	-4.0	-59.0	-12.0	
950948740998	13.0	-36.0	9.0	4.0	72.0	124.0	468.0	1193.0	
950949211618	542.0	127.0	71.0	15.0	-22.0	0.0	-25.0	0.0	
950949246177	-60.0	-16.0	12.0	-25.0	8886.0	2090.0	605.0	157.0	
950950835185	-5.0	54.0	136.0	878.0	68.0	40.0	-9.0	-27.0	
950950966323	20.0	31.0	123.0	875.0	260.0	244.0	204.0	198.0	
950952288856	43.0	58.0	125.0	818.0	107.0	42.0	-1.0	-1.0	
950954180800	1313.0	1248.0	312.0	85.0	-12.0	17.0	-6.0	-47.0	
950954642973	6.0	37.0	33.0	37.0	1422.0	1605.0	354.0	124.0	
950954592275	-22.0	-25.0	7.0	-26.0	68.0	165.0	547.0	2054.0	
950954933315	11.0	-4.0	-2.0	5.0	-24.0	5.0	-8.0	14.0	
950956052698	-4.0	22.0	106.0	267.0	739.0	698.0	638.0	540.0	
950957480126	10.0	-4.0	12.0	-25.0	199.0	60.0	41.0	38.0	
950958927195	31.0	2.0	22.0	-11.0	457.0	282.0	64.0	37.0	
950959936361	67.0	135.0	161.0	280.0	323.0	1613.0	516.0	140.0	
950961046189	-6.0	1.0	-15.0	10.0	90.0	96.0	201.0	848.0	
950962033701	-2.0	-3.0	-14.0	-58.0	4.0	37.0	247.0	3.0	
950962393653	14.0	59.0	163.0	776.0	4783.0	759.0	253.0	106.0	
950964108912	0.0	16.0	99.0	845.0	99.0	50.0	18.0	49.0	
950964366905	-35.0	22.0	85.0	758.0	162.0	24.0	-24.0	-8.0	
950964821628	16.0	5.0	2.0	-1.0	3556.0	836.0	215.0	85.0	
950965106729	-64.0	-17.0	-28.0	-14.0	47.0	296.0	1447.0	5149.0	
950967620144	183.0	68.0	3.0	13.0	3.0	0.0	60.0	195.0	
950968674768	10.0	11.0	87.0	808.0	21.0	60.0	184.0	676.0	
950970339058	-21.0	-54.0	-43.0	5.0	14.0	83.0	394.0	464.0	
950970422095	33.0	-7.0	-20.0	21.0	16.0	40.0	263.0	1468.0	
950971388647	-105.0	-165.0	-205.0	18782.0	281.0	51.0	-6.0	-3.0	
950974079812	649.0	124.0	33.0	-8.0	74.0	124.0	302.0	1390.0	
950975190963	10.0	55.0	136.0	950.0	2986.0	1387.0	386.0	133.0	
950976201570	7.0	8.0	145.0	369.0	176.0	87.0	24.0	16.0	
950977117767	2.0	14.0	19.0	48.0	784.0	246.0	96.0	62.0	
950977299074	41.0	30.0	-9.0	-16.0	-7.0	19.0	79.0	440.0	
950979518871	40.0	82.0	174.0	960.0	56.0	88.0	213.0	807.0	
950981944852	208.0	191.0	213.0	168.0	164.0	51.0	3.0	-15.0	
950982252927	-21.0	8.0	15.0	-19.0	132.0	128.0	131.0	78.0	
950983252569	8.0	49.0	156.0	913.0	1730.0	7168.0	7218.0	1609.0	
950984562132	11.0	-9.0	9.0	-3.0	224.0	76.0	28.0	4.0	
950984933091	32.0	43.0	112.0	327.0	21.0	23.0	24.0	6.0	
950985157143	1538.0	1921.0	2099.0	2079.0	1238.0	165.0	52.0	8.0	
950985693202	0.0	8.0	112.0	853.0	3.0	-18.0	-42.0	-19.0	
950985718647	35.0	37.0	36.0	60.0	250.0	718.0	670.0	162.0	
950985844976	-15.0	13.0	63.0	169.0	-19.0	-36.0	-88.0	-120.0	
950986317103	11.0	28.0	32.0	13.0	2818.0	2289.0	509.0	169.0	
950987592515	47.0	74.0	45.0	29.0	53.0	247.0	884.0	5442.0	
950987830232	109.0	238.0	1154.0	1315.0	62.0	185.0	794.0	442.0	
950990669857	15.0	45.0	109.0	515.0	74.0	215.0	747.0	624.0	
950991061059	-4.0	7.0	15.0	-4.0	113.0	11.0	1.0	-8.0	
950991373878	44.0	-2.0	-43.0	-28.0	13.0	52.0	120.0	338.0	
950991717746	1400.0	791.0	229.0	104.0	160.0	74.0	35.0	2.0	
950992095113	-43.0	-71.0	-38.0	-67.0	31.0	93.0	206.0	831.0	
950993085122	12.0	3.0	114.0	877.0	156.0	225.0	457.0	1838.0	
950993482800	-46.0	-27.0	-9.0	-16.0	163.0	809.0	58.0	-42.0	
950994284713	-26.0	-5.0	15.0	10.0	277.0	1044.0	169.0	25.0	
950994630093	1083.0	171.0	32.0	38.0	139.0	319.0	1513.0	1087.0	
950994648440	-2.0	8.0	79.0	874.0	149.0	428.0	4072.0	623.0	
950995029159	27.0	49.0	191.0	822.0	155.0	19.0	3.0	13.0	
950997760916	187.0	52.0	10.0	15.0	28.0	21.0	37.0	13.0	
950999095552	22.0	48.0	109.0	849.0	647.0	535.0	459.0	343.0	
950999747803	-14.0	-21.0	-14.0	-26.0	131.0	26.0	1.0	-12.0	
951000393907	108.0	164.0	182.0	294.0	846.0	184.0	71.0	29.0	
951001410740	188.0	646.0	2971.0	2909.0	-17.0	13.0	45.0	45.0	
951002904676	63.0	43.0	63.0	33.0	-8.0	1.0	59.0	21.0	
951004185447	139.0	58.0	33.0	43.0	59.0	209.0	820.0	581.0	
951004961866	56.0	82.0	35.0	64.0	104.0	46.0	29.0	3.0	
951005659032	38.0	-12.0	4.0	29.0	180.0	57.0	26.0	9.0	
951010260364	-36.0	-72.0	-3.0	-12.0	351.0	367.0	64.0	-14.0	
951010516050	106.0	286.0	561.0	1549.0	26.0	4.0	-4.0	40.0	
951010639626	3268.0	917.0	298.0	117.0	128.0	510.0	1176.0	197.0	
951012212073	20.0	22.0	116.0	850.0	1238.0	2648.0	491.0	162.0	
951015055654	-18.0	49.0	8.0	30.0	393.0	124.0	82.0	70.0	
951016972282	51.0	46.0	1.0	59.0	184.0	796.0	619.0	152.0	
951018425327	9.0	67.0	178.0	744.0	26.0	63.0	144.0	576.0	
951021038576	20.0	64.0	168.0	737.0	1096.0	194.0	71.0	20.0	
951021198377	-27.0	0.0	5.0	-16.0	0.0	4.0	31.0	319.0	
951021987615	14.0	29.0	-10.0	-8.0	18.0	13.0	121.0	115.0	
951022384372	49.0	23.0	15.0	15.0	1859.0	703.0	208.0	60.0	
951023153036	2673.0	1281.0	947.0	896.0	394.0	1470.0	2313.0	459.0	
951023666458	3.0	54.0	18.0	8.0	64.0	193.0	555.0	2932.0	
951023862270	3.0	15.0	117.0	795.0	148.0	65.0	26.0	31.0	
951024768793	2833.0	627.0	214.0	96.0	-45.0	-28.0	-32.0	-19.0	
951026512576	-45.0	-3.0	-12.0	-21.0	283.0	82.0	25.0	-10.0	
951027921076	3.0	-13.0	-3.0	-21.0	45.0	8.0	33.0	31.0	
951028542134	6.0	-2.0	-19.0	-7.0	384.0	102.0	30.0	7.0	
951030553025	25.0	-1.0	-17.0	-2.0	6.0	12.0	80.0	312.0	
951030928192	52.0	28.0	31.0	27.0	565.0	139.0	29.0	19.0	
951031080728	704.0	603.0	126.0	45.0	3767.0	5248.0	1151.0	352.0	
951031492541	-11.0	28.0	263.0	1173.0	51.0	67.0	64.0	144.0	
951032451321	41.0	-3.0	35.0	-5.0	113.0	9.0	-10.0	-16.0	
951032583218	30.0	77.0	30.0	58.0	73.0	94.0	276.0	2724.0	
951032731945	7.0	62.0	171.0	844.0	1530.0	465.0	168.0	130.0	
951032991212	35.0	109.0	695.0	117.0	-24.0	-9.0	36.0	18.0	
951033504702	87.0	122.0	148.0	203.0	214.0	1983.0	160.0	48.0	
951033715914	-59.0	13.0	32.0	817.0	230.0	217.0	174.0	117.0	
951037415258	27.0	-4.0	6.0	10.0	789.0	259.0	72.0	17.0	
951038136758	2108.0	554.0	238.0	233.0	111.0	453.0	975.0	139.0	
951038367742	-9.0	7.0	-35.0	-15.0	38.0	49.0	156.0	604.0	
951039088070	406.0	143.0	64.0	11.0	323.0	79.0	18.0	-3.0	
951039600184	19.0	-3.0	12.0	-4.0	34.0	192.0	774.0	1402.0	
951040018276	-17.0	-8.0	-9.0	14.0	158.0	49.0	1.0	-15.0	
951040240498	978.0	209.0	85.0	44.0	60.0	187.0	1158.0	161.0	
951041321303	43.0	35.0	100.0	759.0	1945.0	680.0	169.0	71.0	
951044727889	5.0	14.0	-10.0	21.0	296.0	81.0	42.0	-4.0	
951047336037	29.0	14.0	14.0	28.0	496.0	2505.0	1528.0	368.0	
951047848368	86.0	227.0	624.0	112.0	1820.0	373.0	125.0	75.0	
951048491586	-24.0	-36.0	-35.0	-26.0	235.0	78.0	57.0	23.0	
951050583868	-17.0	10.0	30.0	142.0	203.0	104.0	89.0	36.0	
951052021429	-90.0	-35.0	-51.0	-32.0	15.0	34.0	56.0	83.0	
951052750451	122.0	160.0	482.0	1709.0	166.0	82.0	76.0	14.0	
951053176528	-29.0	13.0	11.0	-18.0	365.0	1083.0	6254.0	1652.0	
951056524029	10.0	130.0	679.0	2632.0	48.0	64.0	15.0	51.0	
951058750370	1302.0	6271.0	4703.0	1186.0	134.0	316.0	2022.0	280.0	
951060632512	41.0	16.0	113.0	918.0	2047.0	204.0	60.0	37.0	
951061915012	-2.0	40.0	43.0	5.0	1631.0	547.0	214.0	119.0	
951062743839	642.0	822.0	972.0	1078.0	10.0	6.0	36.0	19.0	
951062887546	76.0	384.0	164.0	69.0	2017.0	2347.0	3549.0	16328.0	
951063019304	-6.0	2.0	-4.0	-7.0	174.0	42.0	4.0	-10.0	
951063117329	45.0	34.0	16.0	27.0	405.0	231.0	69.0	46.0	
951063276080	19.0	-18.0	-9.0	-12.0	1366.0	4365.0	1267.0	387.0	
951064420957	17.0	48.0	247.0	945.0	291.0	1977.0	270.0	107.0	
951065517313	-24.0	2.0	-1.0	-1.0	1151.0	227.0	119.0	99.0	
951066162500	1163.0	1496.0	1518.0	1431.0	24.0	18.0	1.0	24.0	
951066282164	-57.0	10.0	35.0	158.0	746.0	3388.0	3696.0	5795.0	
951066625042	16.0	21.0	118.0	882.0	81.0	165.0	905.0	199.0	
951066861232	2012.0	498.0	127.0	53.0	40.0	173.0	1276.0	155.0	
951067078996	-33.0	9.0	-4.0	-11.0	23669.0	6390.0	2099.0	767.0	
951067620953	-32.0	41.0	101.0	933.0	325.0	130.0	45.0	23.0	
951068487878	1788.0	446.0	152.0	63.0	266.0	753.0	2626.0	10341.0	
951069724554	1.0	50.0	34.0	109.0	129.0	14.0	-28.0	-10.0	
951069806144	131.0	486.0	1149.0	218.0	132.0	-1.0	-13.0	-46.0	
951070061154	929.0	456.0	104.0	33.0	1103.0	325.0	67.0	50.0	
951073165791	-81.0	548.0	672.0	716.0	50.0	6.0	13.0	30.0	
951074915102	222.0	56.0	24.0	-8.0	100.0	142.0	483.0	1271.0	
951076472154	1273.0	231.0	68.0	36.0	28.0	1519.0	817.0	361.0	
951076539170	-24.0	30.0	132.0	883.0	830.0	543.0	107.0	19.0	
951076656230	-8.0	32.0	15.0	10.0	90.0	155.0	1866.0	143.0	
951077004129	67.0	73.0	101.0	781.0	16.0	87.0	320.0	1343.0	
951078953292	3.0	-29.0	-16.0	-22.0	116.0	164.0	164.0	406.0	
951079061606	26.0	-1.0	3.0	49.0	390.0	3279.0	266.0	105.0	
951080080290	543.0	149.0	100.0	20.0	553.0	507.0	431.0	338.0	
951081610555	-11.0	-37.0	-8.0	20.0	111.0	4.0	-2.0	-22.0	
951082868176	10.0	28.0	16.0	-4.0	17.0	12.0	56.0	35.0	
951084316459	-10.0	-2.0	13.0	2.0	492.0	102.0	14.0	6.0	
951087021403	270.0	1506.0	610.0	173.0	1543.0	263.0	60.0	15.0	
951089326170	9.0	42.0	40.0	39.0	1011.0	188.0	63.0	33.0	
951093961335	-21.0	-13.0	0.0	-3.0	4.0	14.0	12.0	11.0	
951094236793	15.0	-4.0	-10.0	10.0	138.0	185.0	252.0	724.0	
951095327121	2.0	-43.0	-9.0	31.0	264.0	822.0	4788.0	692.0	
951096059533	-10.0	83.0	74.0	900.0	1569.0	383.0	128.0	66.0	
951096036744	345.0	1583.0	2693.0	675.0	500.0	2299.0	301.0	82.0	
951097652560	15.0	18.0	110.0	469.0	174.0	49.0	36.0	37.0	
951098082882	-20.0	16.0	12.0	-3.0	-23.0	-22.0	-8.0	-1.0	
951098244750	-5.0	69.0	142.0	354.0	-33.0	-45.0	-7.0	-8.0	
951101731915	483.0	88.0	36.0	5.0	353.0	1910.0	1598.0	5362.0	
951102411974	188.0	659.0	1433.0	309.0	775.0	688.0	172.0	109.0	
951104098580	-16.0	9.0	13.0	6.0	381.0	1466.0	3535.0	666.0	
951105146324	-63.0	-22.0	-25.0	-27.0	699.0	3238.0	2410.0	3786.0	
951106194830	-22.0	0.0	-25.0	-24.0	13.0	-2.0	1.0	-4.0	
951106855129	23.0	-8.0	10.0	-12.0	1136.0	374.0	77.0	16.0	
951106914366	38.0	53.0	92.0	753.0	89.0	298.0	1650.0	790.0	
951107730700	482.0	1674.0	8541.0	1423.0	10.0	81.0	198.0	999.0	
951107919732	-10.0	-15.0	23.0	-3.0	116.0	35.0	-5.0	-1.0	
951108517090	40.0	15.0	43.0	16.0	-8.0	49.0	119.0	504.0	
951109624654	-26.0	10.0	-7.0	2.0	33.0	31.0	59.0	-7.0	
951109730979	-12.0	-9.0	-15.0	-19.0	239.0	697.0	5112.0	862.0	
951112546916	257.0	211.0	34.0	20.0	169.0	52.0	-1.0	-1.0	
951113303257	-11.0	78.0	73.0	30.0	280.0	84.0	35.0	18.0	
951113565175	67.0	248.0	1138.0	1721.0	2479.0	2141.0	1829.0	1343.0	
951114154950	61.0	54.0	25.0	49.0	18.0	10.0	117.0	435.0	
951114628846	66.0	258.0	1697.0	262.0	64.0	388.0	115.0	22.0	
951114761362	-17.0	-28.0	-17.0	-18.0	17.0	79.0	374.0	652.0	
951119721219	112.0	51.0	43.0	60.0	126.0	30.0	19.0	-10.0	
951120612451	37.0	22.0	84.0	180.0	6.0	88.0	381.0	421.0	
951122626468	33.0	17.0	36.0	79.0	169.0	44.0	12.0	41.0	
951122729900	-26.0	-6.0	-24.0	-18.0	3274.0	944.0	276.0	113.0	
951123264946	-12.0	0.0	-15.0	-3.0	101.0	351.0	1769.0	1725.0	
951123452812	39.0	18.0	101.0	800.0	113.0	656.0	362.0	332.0	
951123846308	-2.0	5.0	19.0	16.0	270.0	974.0	6684.0	1375.0	
951124626997	57.0	53.0	177.0	778.0	66.0	154.0	991.0	199.0	
951126403476	-15.0	-18.0	7.0	6.0	127.0	47.0	4.0	-11.0	
951126723896	-24.0	-2.0	-1.0	15.0	-1.0	401.0	24.0	13.0	
951127995688	18.0	82.0	35.0	20.0	670.0	248.0	68.0	-18.0	
951128932729	287.0	420.0	644.0	1267.0	1672.0	651.0	348.0	175.0	
951129412730	-6.0	-10.0	-27.0	-26.0	-47.0	-32.0	-17.0	-17.0	
951129879573	239.0	1059.0	1538.0	323.0	50.0	92.0	302.0	1353.0	
951130404125	82.0	322.0	1577.0	1004.0	12.0	75.0	252.0	1526.0	
951132694898	50.0	63.0	145.0	916.0	89.0	198.0	660.0	1502.0	
951132680149	-206.0	18.0	-7.0	9.0	1207.0	2844.0	288.0	94.0	
951132878892	-232.0	11.0	-2.0	-10.0	1097.0	696.0	214.0	80.0	
951133312431	-231.0	244.0	698.0	2832.0	155.0	56.0	8.0	11.0	
951133517980	-251.0	-12.0	-19.0	-6.0	147.0	54.0	-9.0	9.0	
951133584765	24.0	-13.0	-14.0	22.0	3494.0	4889.0	1062.0	331.0	
951133774650	32.0	52.0	67.0	38.0	198.0	67.0	22.0	20.0	
951134323848	28.0	47.0	78.0	20.0	74.0	146.0	299.0	1204.0	
951134342835	385.0	166.0	139.0	106.0	-32.0	-16.0	-6.0	-37.0	
951134926585	-3.0	-5.0	-11.0	-1.0	167.0	736.0	579.0	125.0	
951136230118	-6.0	7.0	56.0	861.0	109.0	167.0	869.0	98.0	
951139765968	6.0	0.0	22.0	-19.0	69.0	313.0	1196.0	163.0	
951139742006	234.0	923.0	707.0	221.0	378.0	346.0	67.0	7.0	
951140486323	94.0	121.0	340.0	511.0	2160.0	302.0	90.0	11.0	
951140737389	21.0	16.0	10.0	26.0	183.0	168.0	195.0	221.0	
951141126980	617.0	126.0	-4.0	7.0	60.0	78.0	63.0	80.0	
951142475414	-11.0	-8.0	15.0	2.0	63.0	26.0	144.0	542.0	
951142514866	13.0	13.0	7.0	10.0	223.0	159.0	105.0	78.0	
951143306747	-49.0	-3.0	30.0	-1.0	134.0	12.0	-16.0	-13.0	
951143427107	-28.0	23.0	-4.0	-7.0	879.0	177.0	27.0	19.0	
951143490648	4.0	149.0	111.0	6.0	829.0	566.0	160.0	49.0	
951144700382	24.0	49.0	116.0	685.0	168.0	856.0	445.0	100.0	
951146591492	792.0	159.0	2.0	40.0	-14.0	-8.0	1.0	-4.0	
951147278362	31.0	37.0	39.0	46.0	-25850.0	26591.0	7646.0	4247.0	
951149807286	1510.0	2432.0	533.0	171.0	71.0	-23.0	-25.0	-18.0	
951149916828	64.0	61.0	60.0	245.0	47.0	158.0	741.0	1072.0	
951152462251	3.0	-23.0	-15.0	-5.0	187.0	57.0	7.0	1.0	
951153470099	-3.0	31.0	135.0	862.0	440.0	1918.0	1681.0	381.0	
951154926265	58.0	-9.0	19.0	14.0	1371.0	2453.0	540.0	196.0	
951156284714	20.0	30.0	97.0	894.0	454.0	1839.0	3362.0	636.0	
951156373266	5.0	56.0	111.0	908.0	39.0	163.0	680.0	1089.0	
951157577268	293.0	424.0	730.0	1895.0	177.0	43.0	-4.0	-20.0	
951158147968	915.0	224.0	83.0	8.0	37.0	94.0	356.0	1067.0	
951159677251	5487.0	15100.0	2954.0	941.0	74.0	129.0	401.0	1781.0	
951159862534	-38.0	13.0	-8.0	2.0	40.0	10.0	9.0	14.0	
951161233918	55.0	145.0	265.0	762.0	173.0	84.0	32.0	39.0	
951161681938	1053.0	1166.0	255.0	101.0	888.0	284.0	97.0	68.0	
951163435168	-5.0	16.0	14.0	28.0	18073.0	3875.0	1181.0	398.0	
951163697595	20.0	13.0	141.0	933.0	54.0	45.0	90.0	395.0	
951163936807	86.0	94.0	498.0	189.0	179.0	265.0	594.0	3518.0	
951164614155	32.0	30.0	16.0	-6.0	546.0	1643.0	208.0	87.0	
951165753448	23.0	128.0	1080.0	160.0	-33.0	-5.0	-1.0	-30.0	
951166299934	61.0	6.0	23.0	32.0	919.0	2579.0	10973.0	9639.0	
951166387456	597.0	206.0	185.0	143.0	126.0	481.0	358.0	86.0	
951170751531	-48.0	-11.0	-23.0	0.0	11.0	53.0	242.0	449.0	
951171515875	249.0	1700.0	517.0	148.0	152.0	0.0	-7.0	-11.0	
951171870027	1466.0	252.0	86.0	28.0	188.0	879.0	675.0	164.0	
951171978164	-14.0	-1.0	14.0	-5.0	-14.0	-12.0	21.0	-6.0	
951174720476	135.0	136.0	197.0	277.0	48.0	197.0	1158.0	460.0	
951176480271	5646.0	1049.0	312.0	86.0	830.0	139.0	30.0	23.0	
951178411509	-14.0	36.0	143.0	894.0	1124.0	1070.0	259.0	64.0	
951179358941	-9.0	-13.0	6.0	9.0	1382.0	1206.0	256.0	97.0	
951180279054	6575.0	5082.0	1477.0	906.0	-17.0	-1.0	-1.0	-13.0	
951180636271	-7.0	51.0	145.0	425.0	141.0	47.0	46.0	12.0	
951181403347	14.0	100.0	366.0	735.0	106.0	32.0	18.0	22.0	
951182309640	-15.0	24.0	97.0	878.0	53.0	45.0	115.0	881.0	
951184315948	-17.0	19.0	-14.0	17.0	-5.0	39.0	102.0	382.0	
951184479140	1260.0	340.0	131.0	46.0	776.0	5499.0	802.0	216.0	
951186803397	-29.0	-34.0	5.0	5.0	219.0	93.0	38.0	18.0	
951187088697	106.0	219.0	34.0	-11.0	727.0	167.0	25.0	0.0	
